id	isolate	country	continent	group	region	state	species	year	source	detailed_source	location	comments	date_entered	datestamp	clpA	clpX	nifS	pepX	pyrG	recG	rplB	uvrA	ST (MLST)
3280	K22	USA	North America	new_england	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, disseminated"			2022-03-14	2022-03-14	21	1	15	8	1	18	4	7	38
3282	K25	USA	North America	new_england	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, disseminated"			2022-03-14	2022-03-14	2	2	1	2	2	2	2	2	16
3283	K3	USA	North America	new_england	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, disseminated"			2022-03-14	2022-03-14	1	1	1	1	1	1	1	1	1
3284	K30	USA	North America	new_england	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, localized"			2022-03-14	2022-03-14	2	2	1	2	2	2	2	2	16
3285	K56	USA	North America	new_england	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, localized"			2022-03-14	2022-03-14	4	1	1	1	1	6	1	7	3
3286	K57	USA	North America	new_england	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, disseminated"			2022-03-14	2022-03-14	1	1	1	1	1	1	1	1	1
3287	K58	USA	North America	new_england	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, disseminated"			2022-03-14	2022-03-14	1	1	1	1	1	1	1	1	1
3288	K59	USA	North America	new_england	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, localized"			2022-03-14	2022-03-14	4	1	1	1	1	6	1	7	3
3289	K6	USA	North America	new_england	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, localized"			2022-03-14	2022-03-14	1	1	1	1	1	1	1	1	1
3290	K60	USA	North America	new_england	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, disseminated"			2022-03-14	2022-03-14	1	1	1	1	1	1	1	1	1
3291	K62	USA	North America	new_england	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, localized"			2022-03-14	2022-03-14	8	1	1	1	4	6	1	7	4
3292	K64	USA	North America	new_england	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, disseminated"			2022-03-14	2022-03-14	1	1	1	1	1	1	1	1	1
3293	K66	USA	North America	new_england	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, disseminated"			2022-03-14	2022-03-14	1	1	1	1	1	1	1	1	1
3295	K7	USA	North America	new_england	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, localized"			2022-03-14	2022-03-14	1	1	1	1	1	1	1	1	1
3296	K71	USA	North America	new_england	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, localized"			2022-03-14	2022-03-14	1	1	1	1	1	1	1	1	1
3298	K73	USA	North America	new_england	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, disseminated"			2022-03-14	2022-03-14	1	1	1	1	1	1	1	1	1
3299	K74	USA	North America	new_england	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, disseminated"			2022-03-14	2022-03-14	1	1	1	1	1	1	1	1	1
3300	K75	USA	North America	new_england	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, localized"			2022-03-14	2022-03-14	4	1	1	1	1	6	1	7	3
3302	K82	USA	North America	new_england	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, localized"			2022-03-14	2022-03-14	4	1	1	1	1	6	1	7	3
3303	K83	USA	North America	new_england	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, localized"			2022-03-14	2022-03-14	4	1	1	1	1	6	1	7	3
3305	K86	USA	North America	new_england	New England	Rhode Island	Borrelia burgdorferi sensu stricto	2000	human	"skin, disseminated"			2022-03-14	2022-03-14	1	1	1	1	1	1	1	1	1
3195	R2	USA	North America	new_england		RI	Borrelia burgdorferi sensu stricto	2015	human	"skin, localized"			2021-06-17	2021-06-17	6	1	5	1	230	242	1	224	797
3407	RI-2584	USA	North America	new_england	Block Island	RI	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"41.1697, -71.58"	SAMN05290103	2022-03-24	2022-03-24	2	2	1	2	2	2	2	10	1020
3408	RI-2589	USA	North America	new_england	Robins Hollow	RI	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"41.1697, -71.58"	SAMN05290104	2022-03-24	2022-03-24	5	7	5	1	6	1	4	9	11
3409	RI-2597	USA	North America	new_england	Block Island	RI	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"41.1697, -71.58"	SAMN05290105	2022-03-24	2022-03-24	14	1	5	1	6	16	1	125	1021
3410	RI-2669	USA	North America	new_england	Prudence Island	RI	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"41.5905, -71.323"	SAMN05290106	2022-03-24	2022-03-24	1	1	1	1	1	18	1	7	1022
3411	RI-855	USA	North America	new_england	George Washington WMA	RI	Borrelia burgdorferi sensu stricto	2012	tick	"Ixodes scapularis, nymph"	"41.9246, -70.7564"	SAMN05290108	2022-03-24	2022-03-24	4	1	1	1	1	6	1	7	3
3412	RI-882	USA	North America	new_england	Arcadia WMA	RI	Borrelia burgdorferi sensu stricto	2012	tick	"Ixodes scapularis, nymph"	"41.5689, -71.5051"	SAMN05290109	2022-03-24	2022-03-24	7	6	6	1	1	5	5	5	18
3413	RI-888	USA	North America	new_england	Arcadia WMA	RI	Borrelia burgdorferi sensu stricto	2012	tick	"Ixodes scapularis, nymph"	"41.5689, -71.5051"	SAMN05290110	2022-03-24	2022-03-24	10	5	4	6	1	6	1	6	9
2042	15-1893	USA	North America	dc_adjacent		VA	Borrelia burgdorferi sensu stricto	2014	human	PCR on Synovial Fluid			2017-12-04	2018-01-03	4	1	1	1	1	6	1	7	3
3416	VA-1942	USA	North America	dc_adjacent	Lesesne State Forest	VA	Borrelia burgdorferi sensu stricto	2011	tick	"Ixodes scapularis, nymph"	"37.8363, -78.9759"	SAMN05290121	2022-03-24	2022-03-24	10	5	4	6	1	15	1	6	36
3417	VA-2001	USA	North America	dc_adjacent	Lesesne State Forest	VA	Borrelia burgdorferi sensu stricto	2011	tick	"Ixodes scapularis, nymph"	"37.8363, -78.9759"	SAMN05290122	2022-03-24	2022-03-24	4	1	1	1	1	6	1	7	3
3418	VA-2058	USA	North America	dc_adjacent	Goochland County	VA	Borrelia burgdorferi sensu stricto	2011	tick	"Ixodes scapularis, nymph"	"37.5884, -77.6642"	SAMN05290123	2022-03-24	2022-03-24	10	5	4	6	1	15	1	6	36
3419	VA-2549	USA	North America	dc_adjacent	Lesesne State Forest	VA	Borrelia burgdorferi sensu stricto	2011	tick	"Ixodes scapularis, nymph"	"37.8363, -78.9759"	SAMN05290124	2022-03-24	2022-03-24	1	1	1	1	1	1	1	1	1
3420	VA-5001	USA	North America	dc_adjacent		VA	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"37.5, -79"	SAMN05290125	2022-03-24	2022-03-24	1	1	1	1	1	309	1	11	1023
3421	VA-5044	USA	North America	dc_adjacent		VA	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"37.5, -79"	SAMN05290127	2022-03-24	2022-03-24	1	1	1	1	1	309	1	11	1023
3422	VA-5054	USA	North America	dc_adjacent		VA	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"37.5, -79"	SAMN05290128	2022-03-24	2022-03-24	1	1	1	1	1	309	1	11	1023
3571	15-1849	USA	North America	dc_adjacent		VA	Borrelia burgdorferi sensu stricto	2014	human	Synovial Fluid			2023-05-04	2023-05-04	4	4	3	217	3	3	3	3	755
3577	15-8808	USA	North America	dc_adjacent		VA	Borrelia burgdorferi sensu stricto	2015	human	Synovial Fluid			2023-05-04	2023-05-04	4	1	189	1	1	6	1	7	761
733	GI-07-1	USA	North America	new_england	Grand Isle SP	VT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"44.686, -73.297"	nymph	2015-01-29	2015-01-29	4	1	1	1	1	6	1	7	3
734	GI-07-2	USA	North America	new_england	Grand Isle SP	VT	Borrelia burgdorferi sensu stricto	2007	tick	Ixodes scapularis	"44.686, -73.297"	nymph	2015-01-29	2015-01-29	1	1	1	1	1	1	1	1	1
435	2207117	USA	North America	west_mw_us	Wildcat Mountain State Park	WI	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"43.70618889, -90.56603889"		2015-01-29	2015-01-29	8	1	1	1	4	16	1	7	32
436	2215505	USA	North America	west_mw_us	Mirror Lake State Park	WI	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"43.5672, -89.801375"		2015-01-29	2015-01-29	8	1	1	1	4	16	1	7	32
446	1472505	USA	North America	west_mw_us	Hartman Creek State Park	WI	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"44.32578333, -89.3118"		2015-01-29	2015-01-29	12	2	1	2	1	16	76	4	39
455	1476702	USA	North America	west_mw_us	Hartman Creek State Park	WI	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"44.31975, -89.22431667"		2015-01-29	2015-01-29	7	6	12	1	2	5	5	5	46
459	1468503	USA	North America	west_mw_us	Mirror Lake State Park	WI	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"43.5596, -89.81771667"		2015-01-29	2015-01-29	8	1	1	14	2	6	1	10	48
461	1468904	USA	North America	west_mw_us	Hartman Creek State Park	WI	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"44.32466667, -89.22833333"		2015-01-29	2015-01-29	8	1	1	15	2	6	1	10	49
464	2127701	USA	North America	west_mw_us	Wildcat Mountain State Park	WI	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"43.70529167, -90.56366667"		2015-01-29	2015-01-29	12	1	1	7	1	6	1	10	52
465	2207601	USA	North America	west_mw_us	Black River State Forest	WI	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"44.24148056, -90.5813"		2015-01-29	2015-01-29	12	1	1	13	1	6	1	10	53
466	2208804	USA	North America	west_mw_us	Brunet Island State Park	WI	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"45.18016944, -91.15979722"		2015-01-29	2015-01-29	12	1	1	13	1	6	1	10	53
469	2206617	USA	North America	west_mw_us	Brunet Island State Park	WI	Borrelia burgdorferi sensu stricto	2005	tick	Ixodes scapularis	"45.18016944, -91.15979722"		2015-01-29	2015-01-29	23	1	17	20	2	1	1	10	55
470	1469205	USA	North America	west_mw_us	Hartman Creek State Park	WI	Borrelia burgdorferi sensu stricto	2004	tick	Ixodes scapularis	"44.31928333, -89.22543333"		2015-01-29	2015-01-29	24	14	4	18	11	19	1	12	56
1071	WI91-23	USA	North America	west_mw_us		WI	Borrelia burgdorferi sensu stricto		animal host	bird		GenBank	2015-01-29	2015-01-29	12	2	1	2	1	16	2	2	228
1403	Mid469	USA	North America	west_mw_us	Fort McCoy	WI	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"44.09994, -90.63089"		2015-01-29	2015-01-29	155	5	4	1	5	8	1	84	391
1404	Mid471	USA	North America	west_mw_us	Fort McCoy	WI	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"44.09994, -90.63089"		2015-01-29	2015-01-29	20	4	3	3	3	3	3	3	31
1405	Mid565	USA	North America	west_mw_us	Governor Dodge State Park	WI	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"43.0154, -90.1044"		2015-01-29	2015-01-29	156	6	12	1	6	5	5	5	392
1414	C102	USA	North America	west_mw_us	Governor Dodge State Park	WI	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"43.0154, -90.1044"		2015-01-29	2015-01-29	23	1	17	20	2	1	1	10	55
1416	C310	USA	North America	west_mw_us	Governor Dodge State Park	WI	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"43.0154, -90.1044"		2015-01-29	2015-01-29	158	1	1	1	1	6	1	122	396
1417	C311	USA	North America	west_mw_us	Governor Dodge State Park	WI	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"43.0154, -90.1044"		2015-01-29	2015-01-29	8	1	15	94	2	20	76	7	395
1418	C419	USA	North America	west_mw_us	Governor Dodge State Park	WI	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"43.0154, -90.1044"		2015-01-29	2015-01-29	5	5	4	114	1	15	1	6	302
1419	C427	USA	North America	west_mw_us	Governor Dodge State Park	WI	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"43.0154, -90.1044"		2015-01-29	2015-01-29	12	1	1	7	1	6	1	10	52
1420	C462	USA	North America	west_mw_us	Fort McCoy	WI	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"44.09994, -90.63089"		2015-01-29	2015-01-29	15	121	12	138	1	135	1	123	397
1422	Mid479	USA	North America	west_mw_us	Fort McCoy	WI	Borrelia burgdorferi sensu stricto		tick	Ixodes scapularis	"44.09994, -90.63089"		2015-01-29	2015-01-29	4	4	3	3	3	21	6	3	43
2040	15-0285	USA	North America	west_mw_us		WI	Borrelia burgdorferi sensu stricto	2014	human	PCR on Blood			2017-12-04	2018-01-03	8	1	1	1	4	16	1	7	32
2047	15-4064	USA	North America	west_mw_us		WI	Borrelia burgdorferi sensu stricto	2015	human	PCR on Blood			2017-12-04	2018-01-03	14	1	5	2	2	1	1	10	530
2793	WI91-23_wgs	USA	North America	west_mw_us		WI	Borrelia burgdorferi sensu stricto		animal host	bird			2020-02-17	2024-03-05	12	2	1	2	1	16	2	2	228
3332	BEP-6	USA	North America	west_mw_us	Big Eau Pleine County Park	WI	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"44.7384, -89.8376"	SAMN05289970	2022-03-24	2022-03-24	24	14	4	18	11	19	1	12	56
3333	BRF-226	USA	North America	west_mw_us	Black River Falls State Forest	WI	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"44.2286, -90.6634"	SAMN05289972	2022-03-24	2022-03-24	14	1	5	2	2	1	1	10	530
3334	BRF-231	USA	North America	west_mw_us	Black River Falls State Forest	WI	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"44.2286, -90.6634"	SAMN05289973	2022-03-24	2022-03-24	8	1	15	1	12	20	1	7	1009
3335	BRF-236	USA	North America	west_mw_us	Black River Falls State Forest	WI	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"44.2286, -90.6634"	SAMN05289974	2022-03-24	2022-03-24	12	2	1	2	1	16	2	2	228
3339	FB-141	USA	North America	west_mw_us	Flambeau River State Forest	WI	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"45.8768, -90.7121"	SAMN05289985	2022-03-24	2022-03-24	15	121	12	138	1	135	1	123	397
3340	FB-143	USA	North America	west_mw_us	Flambeau River State Forest	WI	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"45.8768, -90.7121"	SAMN05289986	2022-03-24	2022-03-24	12	2	2	2	1	8	1	2	1011
3341	FB-153	USA	North America	west_mw_us	Flambeau River State Forest	WI	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"45.8768, -90.7121"	SAMN05289987	2022-03-24	2022-03-24	18	12	1	11	2	15	1	2	29
3355	KM-115	USA	North America	west_mw_us	Kettle Moraine State Forest	WI	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"42.8304, -88.6108"	SAMN05290009	2022-03-24	2022-03-24	24	1	6	18	11	6	1	12	1014
3356	KM-116	USA	North America	west_mw_us	Kettle Moraine State Forest	WI	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"42.8304, -88.6108"	SAMN05290010	2022-03-24	2022-03-24	18	12	1	11	2	15	1	7	1015
3374	MB-44	USA	North America	west_mw_us	McCaslin Brook	WI	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"45.3321, -88.7092"	SAMN05290043	2022-03-24	2022-03-24	12	1	1	7	112	6	1	10	301
3375	MB-74	USA	North America	west_mw_us	McCaslin Brook	WI	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"45.3321, -88.7092"	SAMN05290046	2022-03-24	2022-03-24	12	1	1	7	112	6	1	10	301
3414	T13-2047	USA	North America	west_mw_us	Ft. McCoy	WI	Borrelia burgdorferi sensu stricto	2012	tick	"Ixodes scapularis, nymph"	"44.0108, -90.6846"	SAMN05290111	2022-03-24	2022-03-24	23	1	17	20	2	1	1	10	55
3415	T14-0159	USA	North America	west_mw_us	Ft. McCoy	WI	Borrelia burgdorferi sensu stricto	2010	tick	"Ixodes scapularis, nymph"	"44.0108, -90.6846"	SAMN05290113	2022-03-24	2022-03-24	12	1	1	7	1	6	1	10	52
3423	WI-197	USA	North America	west_mw_us	Black River State Forest	WI	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"44.2319, -90.6602"	SAMN05290129	2022-03-24	2022-03-24	8	1	1	1	4	16	1	7	32
3424	WI-205	USA	North America	west_mw_us	Black River State Forest	WI	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, nymph"	"44.2319, -90.6602"	SAMN05290130	2022-03-24	2022-03-24	8	2	5	18	2	8	1	2	1024
3425	WI-A118	USA	North America	west_mw_us	"Spooner Veterinary Clinic, Washburn Co."	WI	Borrelia burgdorferi sensu stricto	2013	tick	"Ixodes scapularis, adult"	"45.8089, -91.9013"	SAMN05290131	2022-03-24	2022-03-24	18	12	1	11	2	15	1	2	29
3573	15-3913	USA	North America	west_mw_us		WI	Borrelia burgdorferi sensu stricto	2015	human	Blood			2023-05-04	2023-05-04	128	12	1	8	1	6	1	10	757
1183	MC104	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1998	human	EM			2015-01-29	2015-01-29	8	1	1	1	4	6	1	7	4
1184	MC96	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1997	human	EM			2015-01-29	2015-01-29	3	3	2	4	3	4	4	4	12
1185	MC111	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1998	human	EM			2015-01-29	2015-01-29	18	12	1	11	2	15	1	2	29
1186	MC115	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1999	human	EM			2015-01-29	2015-01-29	18	12	1	11	2	15	1	2	29
1187	MC123	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1999	human	EM			2015-01-29	2015-01-29	18	12	1	11	2	15	1	2	29
1188	MC125	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	2000	human	EM			2015-01-29	2015-01-29	18	12	1	11	2	15	1	2	29
1189	MC89	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1997	human	EM			2015-01-29	2015-01-29	18	12	1	11	2	15	1	2	29
1190	MC93	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1997	human	EM			2015-01-29	2015-01-29	18	12	1	11	2	15	1	2	29
1191	MC132	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	2001	human	EM			2015-01-29	2015-01-29	19	1	5	1	2	1	1	10	30
1192	MC105	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1998	human	EM			2015-01-29	2015-01-29	8	1	1	1	4	16	1	7	32
1193	MC107	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1998	human	EM			2015-01-29	2015-01-29	8	1	1	1	4	16	1	7	32
1194	MC112	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1999	human	EM			2015-01-29	2015-01-29	8	1	1	1	4	16	1	7	32
1195	MC113	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1999	human	EM			2015-01-29	2015-01-29	8	1	1	1	4	16	1	7	32
1196	MC130	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	2000	human	EM			2015-01-29	2015-01-29	8	1	1	1	4	16	1	7	32
1197	MC139	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	2001	human	EM			2015-01-29	2015-01-29	8	1	1	1	4	16	1	7	32
1198	MC143	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	2002	human	EM			2015-01-29	2015-01-29	8	1	1	1	4	16	1	7	32
1199	MC119	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1999	human	EM			2015-01-29	2015-01-29	8	1	1	1	4	16	1	7	32
1200	MC82	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1996	human	EM			2015-01-29	2015-01-29	4	4	3	3	3	21	6	3	43
1201	MC90	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1997	human	EM			2015-01-29	2015-01-29	7	6	12	1	6	5	5	5	47
1202	MC88	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1996	human	EM			2015-01-29	2015-01-29	8	1	1	14	2	6	1	10	48
1203	MC91	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1997	human	EM			2015-01-29	2015-01-29	8	1	1	14	2	6	1	10	48
1204	MC97	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1997	human	EM			2015-01-29	2015-01-29	8	1	1	14	2	6	1	10	48
1205	MC122	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1999	human	EM			2015-01-29	2015-01-29	8	1	15	8	12	20	1	7	51
1206	MC131	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	2001	human	EM			2015-01-29	2015-01-29	8	1	15	8	12	20	1	7	51
1207	MC85	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1996	human	EM			2015-01-29	2015-01-29	12	1	1	7	1	6	1	10	52
1208	MC121	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1999	human	EM			2015-01-29	2015-01-29	23	1	17	20	2	1	1	10	55
1209	MC133	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	2001	human	EM			2015-01-29	2015-01-29	23	1	17	20	2	1	1	10	55
1210	MC98	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1998	human	EM			2015-01-29	2015-01-29	23	1	17	20	2	1	1	10	55
1211	MC134	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto		human	EM			2015-01-29	2015-01-29	23	1	17	20	2	1	1	10	55
1212	MC73	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1995	human	EM			2015-01-29	2015-01-29	24	14	4	18	11	19	1	12	56
1213	MC78	USA	North America	west_mw_us	Midwestern United States	Wisconsin	Borrelia burgdorferi sensu stricto	1996	human	EM			2015-01-29	2015-01-29	24	14	4	18	11	19	1	12	56
